id,weak_label,ambience_subtype,ambience_subtype_all,contains_ambience_keyword,is_hard_negative,risk_keyword,high_precision_hits,single_token_hits,hard_negative_hits,score,review_status,notes,label_confidence,polarity
hadyelsahar/ar_res_reviews:2491,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe,True,True,المطعم,,الجلسه | المطعم,الاكل,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2516,hard_negative_candidate,,,False,True,,,,ما طلبت,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,0
hadyelsahar/ar_res_reviews:2517,hard_negative_candidate,privacy,privacy | general_place_vibe,True,True,المطعم | زيت,,افراد | المطعم,الاسعار | الدجاج | الوجبه,2.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2545,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe,True,True,الطاوله | المطعم,,الطاولات | الطاوله | المطعم,الكاشير,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:2558,hard_negative_candidate,,,False,True,,,,طعمه | مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,1
hadyelsahar/ar_res_reviews:2599,hard_negative_candidate,seating_comfort,seating_comfort,True,True,,,القعده,الاكل,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2602,hard_negative_candidate,space_crowding,general_place_vibe | space_crowding,True,True,المطعم,,المطعم | زحمه,الطعم,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2615,hard_negative_candidate,parking,parking,True,True,,,موقف,الدجاج | الرز | الطعام | الطعم,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2621,hard_negative_candidate,seating_comfort,general_place_vibe | seating_comfort,True,True,المطعم | زيت,,المطعم | طاوله,الرز | الكاشير,2.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:2649,hard_negative_candidate,privacy,general_place_vibe | privacy,True,True,المطعم,,المطعم | عوائل,الاسعار | الاكل,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2653,hard_negative_candidate,space_crowding,space_crowding,True,True,,,زحمه,الاسعار,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2664,hard_negative_candidate,space_crowding,space_crowding,True,True,,,زحمه,الرز,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2674,hard_negative_candidate,outdoor_view,general_place_vibe | outdoor_view,True,True,برا,يفتح النفس,برا,الرز,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2695,hard_negative_candidate,seating_comfort,seating_comfort,True,True,,,الجلسات,الطعام | غاليه,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:2708,hard_negative_candidate,decor_furniture,decor_furniture | seating_comfort | general_place_vibe,True,True,الارضيه | المطعم,,الارضيه | الجلسه | المطعم,صراصير,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:2738,hard_negative_candidate,,,False,True,,,,التوصيل | مبالغ فيها | مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,1
hadyelsahar/ar_res_reviews:2748,hard_negative_candidate,space_crowding,space_crowding,True,True,,,زحمه,الشاورما,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:2749,hard_negative_candidate,space_crowding,space_crowding | general_place_vibe,True,True,المطعم,زحمه موت,المطعم | زحمه,الاكل | الطعم,4.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:2759,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe,True,True,المطعم,,الجلسات | المطعم,الاسعار | الاكل | الموظفين,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2760,hard_negative_candidate,outdoor_view,outdoor_view,True,True,,,المنظر,صراصير,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:2793,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,المطعم,,المطعم,الاكل | السعر | مبالغ فيه,1.3,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,0
hadyelsahar/ar_res_reviews:2820,hard_negative_candidate,privacy,privacy,True,True,,,عوائل,الطعم | طعمه,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2823,hard_negative_candidate,decor_furniture,decor_furniture,True,True,,,الديكور,الاسعار | الاكل | اللحم,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2838,hard_negative_candidate,parking,parking | general_place_vibe | space_crowding,True,True,المكان | عالي | قديمه,,الدخول | المكان | زحمه,الاكل | الدجاج | الرز | السعر | ساعه كامله | مبالغ فيه,3.9,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:2841,hard_negative_candidate,lighting,lighting | decor_furniture | general_place_vibe,True,True,المطعم | المكان,,الاناره | الديكور | المطعم | المكان,الرز,4.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2849,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,المطعم | عاليه,,الديكور | المطعم,اسلوب | الاسعار | السعر | الوجبه,2.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:2879,hard_negative_candidate,privacy,privacy,True,True,,,خصوصيه,الخبز,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2880,hard_negative_candidate,decor_furniture,decor_furniture | seating_comfort | general_place_vibe | parking,True,True,الارضيه | المطعم | المكان,,الارضيه | الجلسه | الجو | المطعم | المكان | موقف,الطعام | النكهه,6.9,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2882,hard_negative_candidate,seating_comfort,seating_comfort,True,True,,,الجلسات,الاسعار,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2900,hard_negative_candidate,temperature_ac,temperature_ac | space_crowding,True,True,بارد | حاره,,بارد | زحمه,الخبز | الوجبه | الطلب وصل,2.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:2907,hard_negative_candidate,space_crowding,space_crowding,True,True,وسخه,,زحمه,الاكل,1.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:2926,hard_negative_candidate,seating_comfort,seating_comfort | parking | decor_furniture | general_place_vibe,True,True,المطعم,,الجلسات | الدخول | الديكور | المطعم,الاسعار | الطعام,4.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2930,hard_negative_candidate,decor_furniture,decor_furniture | seating_comfort | general_place_vibe,True,True,الطاوله | المطعم,,الديكور | الطاوله | المطعم,الخبز | الرز | الطعام | غاليه,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2935,hard_negative_candidate,outdoor_view,outdoor_view | general_place_vibe,True,True,المطعم,,اطلاله | المطعم,الارز | الاسعار,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2936,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,المطعم,,الديكور | المطعم,الطعم,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2937,hard_negative_candidate,noise_music,noise_music | decor_furniture,True,True,,,اطفال | الديكور,الطعام,2.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2942,hard_negative_candidate,temperature_ac,temperature_ac,True,True,بارد,,بارد,الاكل | الاكل بارد,1.3,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,0
hadyelsahar/ar_res_reviews:2944,hard_negative_candidate,lighting,lighting | outdoor_view | general_place_vibe,True,True,المطعم | المكان,,الاضاءه | الاطلاله | المطعم | المكان,النادل,4.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2946,hard_negative_candidate,temperature_ac,general_place_vibe | temperature_ac,True,True,المطعم | المكان,,المطعم | المكان | حراره,الاكل | غاليه,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2950,hard_negative_candidate,temperature_ac,seating_comfort | general_place_vibe | temperature_ac | noise_music,True,True,الطاوله | المطعم | حاره,,الجلسات | الطاوله | المطعم | ثلج | حراره | مزعج,الفاتوره | اللحم,6.9,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2955,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,قديم,الديكور قديم,الديكور | قديم,الاسعار | الاكل,4.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2962,hard_negative_candidate,noise_music,noise_music | space_crowding | privacy | general_place_vibe,True,True,قديم,,اطفال | ضيق | عوائل | قديم,الاكل,4.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:2966,hard_negative_candidate,space_crowding,space_crowding,True,True,,,زحمه,الاكل,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2971,hard_negative_candidate,seating_comfort,seating_comfort,True,True,,,الطاولات,الاكل,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2972,hard_negative_candidate,seating_comfort,seating_comfort,True,True,,,الطاولات,الاكل,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2974,hard_negative_candidate,space_crowding,space_crowding,True,True,,,زحمه,الاكل,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:2992,hard_negative_candidate,temperature_ac,general_place_vibe | temperature_ac,True,True,المطعم,,المطعم | حراره,الاكل | الخبز | الطعام,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:2994,hard_negative_candidate,,,False,True,,,,الموظفين | وقت طويل,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,1
