row_id,category,priority,source,text_sha256,text_len_chars,text_len_words
416,السعر والقيمة,منخفضة,production,3cba1b99be6aeda2,41,7
417,الجو والمكان,متوسطة,res1,7f4b07307e7efcfe,72,14
418,جودة الطعام,منخفضة,production,f186cbf97fc0c594,42,8
419,خدمة الموظفين,متوسطة,production,2b05d3e024d0084a,378,66
420,السعر والقيمة,منخفضة,production,5dd60ab4fa808ffc,34,7
421,جودة الطعام,منخفضة,production,268e877be0f2ca10,197,38
422,عامة,منخفضة,production,7f22cd6c19b63515,41,2
423,جودة الطعام,متوسطة,production,53f6fd27029a5ed8,108,23
424,السعر والقيمة,منخفضة,production,fe5858a2b2588b4e,220,40
425,وقت الانتظار,متوسطة,production,5d062e503b419014,35,7
426,السعر والقيمة,منخفضة,production,c1ef3f76f1c4019a,51,9
427,جودة الطعام,متوسطة,production,44c2f7254a36e141,135,23
428,جودة الطعام,منخفضة,production,0c69a09936893799,165,27
429,جودة الطعام,منخفضة,production,9e36f90db9ce1b25,204,42
430,جودة الطعام,منخفضة,production,450490ca8ebe421c,354,63
431,جودة الطعام,منخفضة,production,824ae8e291148e81,94,15
432,السعر والقيمة,منخفضة,production,7e89e7f2bf282a60,108,19
433,السعر والقيمة,منخفضة,production,3c1438b8e4a69a1d,94,21
434,جودة الطعام,منخفضة,production,7155b13a55ddc608,262,52
435,السعر والقيمة,منخفضة,production,6bf828ec4d2344e5,44,8
436,جودة الطعام,منخفضة,production,6627f96735cbd6ce,105,21
437,جودة الطعام,منخفضة,production,ec33e4bc9e12cd21,315,58
438,السعر والقيمة,منخفضة,production,a775e194c0f9fe2b,127,23
439,السعر والقيمة,منخفضة,production,9f4fa163d56dbfa0,49,8
440,جودة الطعام,متوسطة,production,9b0c034135ad71f1,38,7
441,جودة الطعام,منخفضة,production,5f8503b14eba2729,30,6
442,الجو والمكان,متوسطة,res1,f95eeb3166119198,116,21
443,جودة الطعام,متوسطة,production,3a89730bb1fc3947,205,39
444,السعر والقيمة,منخفضة,production,0907091d6c14c8b0,114,22
445,السعر والقيمة,منخفضة,production,19ff0e8c8cd0ae49,66,11
446,جودة الطعام,منخفضة,production,53bff31a2c7012ef,192,34
447,وقت الانتظار,متوسطة,production,2dcdab34882a2ed2,45,8
448,عامة,منخفضة,production,325670e3dc547049,16,2
449,جودة الطعام,عالية,production,019dc662e14e82c7,811,147
450,الجو والمكان,متوسطة,res1,aee92f707d3939dd,403,81
451,السعر والقيمة,منخفضة,production,3207bcc77b3c4716,38,7
452,عامة,منخفضة,production,da98e1e56162cea5,21,5
453,جودة الطعام,منخفضة,production,e7ac568a075db2dc,385,71
454,جودة الطعام,منخفضة,production,97427cda4a803fd7,40,9
455,السعر والقيمة,منخفضة,production,860b12f36bad0c97,69,13
456,عامة,منخفضة,production,660667e79eda98ac,29,4
457,السعر والقيمة,منخفضة,production,c8fffa260adcbb9a,39,7
458,جودة الطعام,منخفضة,production,25e3a8e89ff5c1fe,113,21
459,جودة الطعام,منخفضة,production,a92b2065983a91c1,233,47
460,جودة الطعام,منخفضة,production,1621b37eda607c3a,213,40
461,خدمة الموظفين,متوسطة,production,fab9be9c03ea7101,35,7
462,السعر والقيمة,منخفضة,production,5662377a01fc2440,170,31
463,وقت الانتظار,متوسطة,production,1a6c810369a4fb9e,31,6
464,جودة الطعام,منخفضة,production,3a676610328543fa,63,9
465,خدمة الموظفين,عالية,production,97ed331bcb8ddd81,37,7
466,جودة الطعام,متوسطة,production,3fc717c17c0d39da,188,37
467,جودة الطعام,متوسطة,production,72e0c9edb43b87fb,150,28
468,السعر والقيمة,منخفضة,production,522ac431e2d736b2,298,49
469,جودة الطعام,منخفضة,production,ed6d438fc7470ef5,166,25
470,النظافة,متوسطة,production,d8cbb578cdcc0083,45,8
471,السعر والقيمة,منخفضة,production,98805adda8f14455,33,6
472,جودة الطعام,منخفضة,production,d01e5cef6368fc07,80,13
473,السعر والقيمة,منخفضة,production,1fa092e1ca60767a,70,12
474,السعر والقيمة,منخفضة,production,883d6d625349346f,19,4
475,السعر والقيمة,منخفضة,production,ee1913155ebaafec,39,7
476,وقت الانتظار,متوسطة,production,b2e80d40d2dbce44,41,9
477,جودة الطعام,منخفضة,production,4795133984da3961,232,47
478,جودة الطعام,منخفضة,production,e75c5454e122b995,481,86
479,جودة الطعام,منخفضة,production,94d33bc6afa5791f,246,46
480,النظافة,متوسطة,production,ddc81a60733e10dc,35,7
481,السعر والقيمة,متوسطة,production,728c8b5eb26f3068,92,21
482,جودة الطعام,منخفضة,production,4b8d35f3e7b79290,174,32
483,جودة الطعام,منخفضة,production,02a34453cd38afb9,97,18
484,السعر والقيمة,منخفضة,production,b48a0492baafc3d6,237,40
485,وقت الانتظار,متوسطة,production,4a5714c3287d5054,35,6
486,جودة الطعام,منخفضة,production,6b157ade4da1eb24,86,17
487,جودة الطعام,متوسطة,production,136b1884f2a852ac,145,27
488,جودة الطعام,منخفضة,production,d0cc4dbb969e6552,220,41
489,السعر والقيمة,منخفضة,production,1410a7e89703c469,65,13
490,السعر والقيمة,منخفضة,production,0014a2e7e26e5fa2,84,15
491,السعر والقيمة,منخفضة,production,73c98f0d93329991,30,5
492,السعر والقيمة,منخفضة,production,b55f833d74b12e32,256,49
493,جودة الطعام,منخفضة,production,0e44403c85db152d,132,23
494,جودة الطعام,منخفضة,production,1947377a3a88857e,116,25
495,جودة الطعام,منخفضة,production,e9804b9335ed2b2b,108,19
496,جودة الطعام,منخفضة,production,f19c6c4d0caee727,901,160
497,خدمة الموظفين,متوسطة,production,cccc202ac3999127,51,9
498,السعر والقيمة,متوسطة,production,1baa947dcb34c7b4,309,61
499,السعر والقيمة,منخفضة,production,ce5576b79168db2c,231,45
500,عامة,منخفضة,production,e04c047754dfd579,72,15
501,جودة الطعام,منخفضة,production,c25c16fba5266e1c,102,19
502,عامة,منخفضة,production,f206f14e1a013db3,32,5
503,جودة الطعام,منخفضة,production,891e9dc1df4ffbee,133,22
504,السعر والقيمة,منخفضة,production,c0be538223ab4bbe,212,39
505,السعر والقيمة,منخفضة,production,41e809d90d128145,182,32
506,جودة الطعام,منخفضة,production,d0265fc5f36a996e,71,12
507,جودة الطعام,منخفضة,production,7577203731f179ac,234,43
508,عامة,منخفضة,production,65a77449361c56a3,42,9
509,جودة الطعام,منخفضة,production,26e191b64128bd50,229,37
510,جودة الطعام,منخفضة,production,23074f7a09c6e2f8,209,38
511,جودة الطعام,منخفضة,production,195fa80ad5a1135d,117,20
512,جودة الطعام,منخفضة,production,9c3e36e345f3943e,309,53
513,جودة الطعام,منخفضة,production,85717e2975474c21,56,10
514,السعر والقيمة,منخفضة,production,4a54c5b6ce05543b,532,95
515,عامة,منخفضة,production,f6214c692ab44c18,68,13
516,النظافة,متوسطة,production,ea5b86d84985fc16,43,8
517,جودة الطعام,منخفضة,production,1fdb18bb6ba596da,61,11
518,السعر والقيمة,عالية,production,dea0b9436a1a0806,42,8
519,جودة الطعام,منخفضة,production,45e9b56c5f59e165,21,5
520,جودة الطعام,متوسطة,production,ba10149968dce6cd,154,29
521,جودة الطعام,متوسطة,production,1f13cf54c77ed053,191,35
522,جودة الطعام,منخفضة,production,3a6582abf82567b4,60,11
523,جودة الطعام,منخفضة,production,8f0f6e274e6d3f05,321,58
524,السعر والقيمة,منخفضة,production,91c521f9d9385238,1280,230
525,جودة الطعام,متوسطة,production,1b06c40bff1f1901,38,8
526,جودة الطعام,منخفضة,production,96fb1213789e0e25,59,8
527,السعر والقيمة,منخفضة,production,d742f2d49f25b91d,233,52
528,عامة,منخفضة,production,24342b497de0cbae,128,24
529,جودة الطعام,متوسطة,production,cb1469bc8d2bf7b9,40,9
530,النظافة,متوسطة,production,b73987c664a0ccc1,32,6
531,السعر والقيمة,منخفضة,production,ad6c4fd235c196d3,25,4
532,عامة,منخفضة,production,95fb69a6f8f18b0b,83,15
533,عامة,منخفضة,production,4386507cabe83d28,58,10
534,عامة,منخفضة,production,a47985f3f61930c8,240,50
535,جودة الطعام,منخفضة,production,d253e2be03c282a6,154,24
536,خدمة الموظفين,متوسطة,production,17bfe985e8a3ade9,31,6
537,جودة الطعام,منخفضة,production,a5db4c4736402344,51,9
538,الجو والمكان,متوسطة,res1,8a09e2429c85eb28,322,57
539,جودة الطعام,متوسطة,production,237c7fd91b1c3848,173,28
540,السعر والقيمة,منخفضة,production,ff473d61b66f2c3f,276,50
541,جودة الطعام,منخفضة,production,5b51d17f383199fb,2559,466
542,السعر والقيمة,منخفضة,production,7ea762667421164e,242,38
543,جودة الطعام,منخفضة,production,b83d93367ede0efa,48,9
544,السعر والقيمة,منخفضة,production,e84c588a1bf162fe,444,83
545,السعر والقيمة,منخفضة,production,c219933531de302b,62,9
546,جودة الطعام,متوسطة,production,9c709930d2829508,43,7
547,جودة الطعام,منخفضة,production,c188c08e98f31126,48,8
548,السعر والقيمة,منخفضة,production,6cdbbebc19f09e70,207,36
549,الجو والمكان,متوسطة,res1,44c28e78eec5932d,523,94
550,خدمة الموظفين,متوسطة,production,211b68bdc6a3a2c6,31,6
551,وقت الانتظار,متوسطة,production,88710cac03bf58c5,37,7
552,السعر والقيمة,منخفضة,production,01f553106ab3b2eb,428,77
553,جودة الطعام,منخفضة,production,b2d0340f3098e5ff,27,5
554,السعر والقيمة,منخفضة,production,4845e6c4664d89ea,572,101
555,السعر والقيمة,منخفضة,production,532149f56d059a69,238,44
556,النظافة,متوسطة,production,e16277f8bb1d9a93,47,8
557,جودة الطعام,منخفضة,production,0d5e495e375360f6,281,49
558,السعر والقيمة,منخفضة,production,423a15d82ae7854e,182,33
559,جودة الطعام,منخفضة,production,cc823e16deb779f8,127,23
560,خدمة الموظفين,متوسطة,production,c10efb0ac3713d32,40,8
561,الجو والمكان,متوسطة,res1,5723873766a9870d,21,6
562,السعر والقيمة,منخفضة,production,e858d0eaa69d7aee,253,48
563,السعر والقيمة,منخفضة,production,2d8f59c4abbc0844,137,22
564,السعر والقيمة,منخفضة,production,ad9055ed1fbd7726,79,11
565,وقت الانتظار,متوسطة,production,2d5939cae3c8cc9e,47,10
566,جودة الطعام,منخفضة,production,3cf040e8b5d09c1d,227,42
567,جودة الطعام,متوسطة,production,e8f7e6748289ba9a,36,7
568,السعر والقيمة,منخفضة,production,1d5205aad1bc728c,137,24
569,جودة الطعام,منخفضة,production,c1897b202b5ad1ec,97,18
570,جودة الطعام,متوسطة,production,9ed90615092c6718,42,7
571,جودة الطعام,متوسطة,production,3f32b2d12607657f,121,19
572,وقت الانتظار,متوسطة,production,22e0254339c9a810,50,9
573,جودة الطعام,متوسطة,production,1ba2bfd1e6c3fba3,66,12
574,جودة الطعام,منخفضة,production,8b1ddb78986f9277,515,94
575,السعر والقيمة,منخفضة,production,56b78add9777b5f6,39,7
576,جودة الطعام,منخفضة,production,52cce033f45dbfd3,167,29
577,جودة الطعام,متوسطة,production,e11009d2d9563566,47,9
578,جودة الطعام,منخفضة,production,2de67918925adfaa,91,16
579,جودة الطعام,منخفضة,production,651face26c5be3d6,1885,327
580,جودة الطعام,منخفضة,production,648b884f3f8201b8,235,59
581,جودة الطعام,منخفضة,production,b76980afa9f8b2ac,118,25
582,جودة الطعام,متوسطة,production,ecbf2efadfc6335d,55,12
583,السعر والقيمة,عالية,production,cbdba1c151666c47,42,7
584,السعر والقيمة,منخفضة,production,b72ecaa64948663e,48,8
585,جودة الطعام,متوسطة,production,7bc42a786345c8d1,32,6
586,عامة,منخفضة,production,ce346dfc127e2a11,111,21
587,جودة الطعام,منخفضة,production,4a4978746e32dbc3,78,13
588,جودة الطعام,منخفضة,production,87e875cf182d9b51,337,58
589,جودة الطعام,منخفضة,production,f0a1c9c6a2942c40,118,24
590,وقت الانتظار,متوسطة,production,4a8aadead4f0e83f,40,7
591,السعر والقيمة,منخفضة,production,e808de209ef38ed1,99,18
592,جودة الطعام,منخفضة,production,30121136f7bd7d0c,116,22
593,النظافة,متوسطة,production,1a3ef9557686739e,49,8
594,جودة الطعام,منخفضة,production,623e33445eed338a,331,58
595,وقت الانتظار,متوسطة,production,b7c2103086f1bd3e,23,5
596,جودة الطعام,منخفضة,production,161a2f9dff22eb78,171,28
597,السعر والقيمة,متوسطة,production,5fc26563951b0a5d,67,12
598,جودة الطعام,منخفضة,production,71c56da13568e79f,608,115
599,جودة الطعام,متوسطة,production,f4555757ebbf270f,32,6
600,السعر والقيمة,متوسطة,production,bdbee12cb6554b19,169,32
601,وقت الانتظار,متوسطة,production,aa0f19f68abccb17,33,6
602,السعر والقيمة,منخفضة,production,6407ac662a349619,90,18
603,جودة الطعام,عالية,production,a3bb2340db2b36b2,156,23
604,النظافة,متوسطة,production,b31c67cd4e710879,40,7
605,السعر والقيمة,منخفضة,production,b6d10b3d21f9a2ee,869,166
606,خدمة الموظفين,متوسطة,production,51b00bd3c2c4246f,55,10
607,وقت الانتظار,متوسطة,production,01c909a8a7a48ffa,32,7
608,جودة الطعام,منخفضة,production,505af154a9e97b84,72,13
609,وقت الانتظار,عالية,production,61994ddc2de91e62,40,7
610,جودة الطعام,منخفضة,production,ef3cefc32f811621,125,22
611,السعر والقيمة,منخفضة,production,114444e03b2cd4a7,267,43
612,عامة,منخفضة,production,9b6c1a42aecbf98e,319,62
613,الجو والمكان,متوسطة,res1,08992f9a0e5d53cb,369,68
614,جودة الطعام,منخفضة,production,4452e38179f542b1,402,73
615,السعر والقيمة,متوسطة,production,6e57cd06f131147e,225,43
616,عامة,منخفضة,production,57f4507a611d701d,20,3
617,الجو والمكان,متوسطة,res1,e86798060772481a,339,60
